studentid,comp_name,position,salary
1bc0689b5f891c1974de7e815dc24543,CCI greenheart,ทำงานเกี่ยวกับการสื่อสาร,60000
46e53af7d4f68f58079f105fef428434,บริษัท เอ็ม เอฟ อี ซี จำกัด (มหาชน),ชื่นชมความหลากหลาย,25000
fa8389f9f46eb285fe1fd58881e8dd23, กอ.วทก. (PTT),จบ  Instrument แต่ทำงานก่อสร้าง,45000
55f865b22c1db2a7be10bc045a325c9c,บริษัท Zone Scape,ทำคน ลักษณะของงาน,22000
5f11b369ed57922c5de86c311d6ce5d2,สุขาวดีเฮ้าส์,ธุรกิจส่วนตัวของครอบครัว,100000
7b12144a140c90b14bd152674df3ae5c,บริษัท ฮ. ภัณฑสินพัฒนาคอนกรีต จำกัด,มีธุรกิจที่บ้าน,10000
b310f33081a747b83f281128ccd9eabd,ธนาคารกสิกรไทย,ต้องใช้ทักษะการเขียนโปรแกรม และความรู้ทางด้านการเง,32000
4231001f05710ba7b314f5f95fb6646c,อู่เอื้ออาทรสายไหม 35,ส่วนใหญ่เป็นทักษะช่างซ่อมยานยนต์,20000
d4138652e5a9e8262c12bcd5538db8bd,บริษัท อิมแพคท์ พรินท์ติ้ง จำกัด,ทำในสายงานการประสานงาน ติดต่อสื่อสาร,19000
51836caf70eb538188ce4e85110af797,MCEnergy evolution,เป็นสายงานวิศวกรรมเครื่องกล,35000
76d041aa21b1aa8e7b18c5a11f6625a3,Schneider (Thailand) Limited,ทำงานด้าน marketing,29000
90d5ddf336b6de6ebf53318b5f2613ad,Siemens Co.,Ltd. Blue Line Extension Project Office,เป็นงานด้าน ghaphic & database เกี่ยวกับสถานีรถไฟ,27000
cb3900f107a72ebdc9015d103b22bbc0,แครี่บอยฟลีท,ทำงานกับเครือญาติ,30000
691fd7b7c49fd608cbbc63a7d6a2728a,Toyota Daihatsu Engineering & Manufacturing co. ltd,จบวิศวกรไฟฟ้ากำลัง แต่ทำงานในสาย electronics,32000
169340311e5f61ad2265d48e429291d4,huawei technology (thailand),ทำงานสาย telecommunication,28000
46920cb7374500f2e506c4da2213e06a,Seagate Technology,ทำงานเกี่ยวกับฮาร์ดดิส,25000
0a7f00724cf2f53b03e65709d4d2bf5a,Colgate palmolive,เป็นโรงงานอุตสาหกรรมการผลิตหน้าที่คุมการผลิต,34000
645f2768c9faf24b8ae65cb7bf4e6e2b,บริษัท ฮอนด้า ออโต้โมบิล (ประเทศไทย) จำกัด,เป็นการใช้การบริหารจัดการเป็นส่วนมาก,30000
227ae86e03f71a7e2b9108f0d899b13a,Seagate Technology,เป็นงานที่ต้องใช้การ management และ computer มากกว,22800
75f82ad34f1b943027dea1df6cd4b86f,sonic automation,มีเรื่องระบบ IT มาเกี่ยวข้องพอสมควร,29500
2a558bf74e3899e8fac8a2ec337e692a,,สานต่อธุรกิจทางบ้าน,20000
4b9ea2ccb03e371d2771ddeaa1039b7f,ร้านอาหาร พิชัย เจแปนิสฟูด,ธุรกิจครอบครัว,20000
f9cc0c4fb2751e947859011c0b476991,toshiba semiconductor thailand,ได้งานสาขาที่ใกล้เคียงกัน,26000
ab181faeacbd36ce2febe4f7a4046f4a,ร้านอาหารผู้ชายขายหอย,อยากมีประสบการณ์ใหม่ๆ,30000
31ca3f3d6161a6ac054fe7303f67f3e3,บริษัท TOP GUN จำกัด,เป็นคนละสายงาน,18000
688ff7d90bfc7e5127e550aaab7689d4,บริษัท นันทวัน จำกัด,หาประสบการ์ใหม่ๆ ,25000
9f16dfc4a1b7617b3211cb847b763315,บ.มิชชั่น ทู เดอะ มูน มีเดีย จำกัด,ไม่ชอบ,
141d598d8599caa3539513c8cf26a9fa,KCE ELECTRONICS PUBLIC COMPANY LIMITED,-,23000
7300c774070b5dfd3eb01ebaf5420bda,TTPSP ASIA CO., LTD.,-,22000
8599d21a01dd54708d89e0d0722fe556,Mektec Manufacturing Corporation Thailand,ต้องการทำงานที่ยืดหยุ่น,26000
9e47a405b216baa23349a2170bae3fb5,NMB-Minebea thai,เป็นผลิตภัณฑ์ชิ้นส่วนเครื่องบิน,22500
1d6d705dc0b39c70f949eeebac2849c0,SCG packaging,งานที่ทำเป็นสายวิเคราะห์ข้อมูลเสียส่วนใหญ่,38000
ba86d8ca11b88f5584a9451f41fecb55,Automotionworks,ไม่ได้ใช้วิชาวิศวกรรมไฟฟ้า,36000
848cd186bbaa0bbc8bd51ee0da16b49b,Agc Flat Glass (Thailand) Public Co.,LTD.,ไม่ได้ใช้ความรู้วิชา Unit Operation และอื่นๆ,23600
80598700e7a7ae3d42803be7f645ed7e,บริษัท เค.จี.วิศวกรรม จำกัด,ได้ทำตำแหน่ง sale coordinator,23000
344cc79d785de302f1867aa2a4162623,บริษัท คาร์นิวาล ซัพพลาย จำกัด,ไม่สนใจงานในสายงานที่จบ,20800
66b6e3dec34d9f7111c70879f82c5eb3,บริษัท เดลต้า อีเลคโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน) ,-,26000
e358471922c8b06954ded79607e5e157,บริษัท ท่าพระแทรคเตอร์และก่อสร้าง จำกัด,สายก่อสร้าง,17000
cdbbcc6fc19301682509d1f75385ab65,POSCO COATED STEEL THAILAND,ทำเกี่ยวกับอุตสาหการ,25000
8cc04ea795d6633643eae04fb7d7bd39,บริษัท ดีดี ออโต้ 1999 จำกัด,อยากลอง,10080
29aab85e98ac45ad1de9026711005fa7,Keyence (Thailand) Co., Ltd.,เป็นงานที่ต้องใช้ความคิดและความรู้ด้านวิศวกรรม แต่,50000
6f98bb1bfe3d85a63568b50b0ea9d617,TOYOTA DAIHATSU ENGINEERING & MANUFACTURING CO., LTD.,ทำงานในสถานะของภาควิชาวิศวกรรมเครื่องกลแทน,32000
c7acb965dbb7216c6d7870d262b56935,MDPI,เป็นการใช้ด้านภาษา แต่กูมีใช้ความรู้ที่ได้เรียนมาใ,26000
52c0bb1c71c1c1543d53cc1583af34ef,Harn Engineering Solution,ต้องศึกษาเครื่องจักรใหม่ ไม่มีการคำนวณ,25000
edb86a48c4097f9b98198648dabc6f99,AkzoNobel Paints (Thailand) Co.,Ltd. Coatings Chonburi Branch,เป็น industrial ไม่ใช่ ME ,30000
54d0319979d69ca13f072bc035c5d208,ํYIC-AP Design and Development,ทำงานเกี่ยวกับ product , process ต่างๆ,23000
31eddb69e3c627fa8dd2ffc2816f97dd,ชลัมเบอร์เจอร์ โอเวอร์ซีส์ เอส เอ,-,60000
68c06b226655885e2c27adeb1fa3e609,บริษัท สยามไดกิ้นเซลส์ จำกัด (สำนักงานใหญ่),เป็น sale ไม่มีสอน,21000
a6f0912abc473e029579ab5ea06b4931,Denso (Thailand) Co., Ltd.,เป็นงาน office ไม่ได้เดินงานไลน์เลย,25000
72aac9c56a6111468756b40fa0fdf5ee,ยูเนียนเบลท์ อินเตอร์เนชั่นแนล จำกัด,ใช้ความรู้เชิงวิศวกรรมน้อย,35000
480da39fa4acd307937ae72fb93a85e6,บริษัท เหลียงชิอุตสาหกรรม (ประเทศไทย) จำกัด,เป็นผู้ช่วย ไม่ใช่วิศวกร (เลขานุการ),15000
e49c1fb256602b22d96ee1e8e3304a1a,อินเตอร์เน็ตประเทศไทย จำกัด,ชอบการเขียนโปรแกรม,21000
ce6b483d25091586df729e9a51902e58,Denso(thailand),ทำงานคนล่ะสายงาน,35000
0a8188867861f1eea81fde3d97d24ea3,Denso,ทำเกี่ยวกับการออกแบบการผลิต,29000
f3395b1f1cc019c927fc215c0f2002b4,ธุรกิจส่วนตัว,ทำธุรกิจส่วนตัวเกี่ยวกับเครื่องแต่งกาย,45000
2404a6e71a74bba7374e0c9201d8eade,Ventilation Engineering,ทำงานด้าน ventilation แต่จบ food,23000
4f35b99aab99c2d903e5b99b4eb8a57e,บริษัท ไทยน้ำทิพย์ จำกัด,บริษัทจัดระบบไม่ตงตามตำแหน่งงาน,16000
09edc49208d16dad3e1ff79ac443f0bf,Furniture home&decor 81 co,.Ltd,ใช้ความรู้ด้านการออกแบบ สถาปนิก เป็นหลัก,35000
0d4f74de6dbe9dfa6bd14bb3f686cd7e,Fujikura electronic Thailand.ltd,เป็นอุตสาหกรรมอิเล็กทรอนิกส์ ไม่ได้ใช้ความรู้ที่เร,19500
ac615868f33618a3c174ec35983f77bf,บ้าน,ไม่ตรงกับที่เรียนมา,10000
24cae674b1b46b8715417a0027db753d,aisin thai automotive casting,เป็นวิศวกรดูแลแม่พิมพ์,26000
9c23e5380966dacb0ad50775c9f17e21,,ช่วยงานที่้บ้าน,4000
670d9153c68923b20149136883931a7d,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.) ,ไม่ได้เลือกแผนก-ฝ่าย/ ถูกส่งไปทำพัฒนาธุรกิจ,22300
2ecfd3b2da65396f3493ac5d378dfc40,บริษัท จีเอฟพีที นิชิเร (ประเทศไทย) จำกัด,-,18000
6ef2780921c25825e82aaa18c4d44f7b,Hino Motors Manufacturing (Thailand) Co., Ltd.,ไม่ตรงกับที่เรียน,25000
3fdd657c151c8a5f6aa7d000016a86d4,Fabrinet.Co.,Ltd.,ไม่ได้ใช้ความรู้ที่เรียนมา,25000
1cbf4aa47dc6e53c4e191d43623e1fe5,ธุรกิจส่วนตัว,-,30000
d0ab4e5a2ef613a6b5fcf31507ee7bb6,บริษัท น้ำตาลและอ้อยตะวันออก จำกัด (มหาชน),เป็นงานจัดซื้อ,18000
08f89f7060533996d707c0cf370cad67,เด็นโซ(ประเทศไทย) จำกัด,ลักษณะงานที่ได้เป็นการเขียนโปรแกรม,35000
354475c5559c52391a4adacf00072f39,coco2004,ไม่ได้ให้ความรู้ทางวิศวกรรม,28000
52a680db26b7d84642bbfc291caad073,kyokutoh asia co. ltd,ตรงบางส่วน,25000
ef80054ee515f16cdfa3deba2200011f,SVI,เกี่ยวข้องทางด้าน electoonic,26000
e100123ff40fc3a32c1fb5e70b3b6d23,Privy Partner Co.,Ltd.,ไม่อยากทำงานในสาย,20000
db1f281e972f8dcc389e5405d1df8404,บริษัท ฟงซาน อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,เป็นบริษัทเคยฝึกงาน,24000
